group,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature,age
GABAergic Neurons,-0.0010252041,0.020411361,0.502,0.498,0.498,0.2585,False,Cd9,60
Neural Stem Cells,-0.028526027,0.020312738,0.094,0.906,0.094,0.094,False,Cldn10,60
Neurons,0.014576865,0.011815816,0.892,0.108,0.108,0.101,False,Cldn10,60
Endocrine Cells,-0.064903885,0.057458002,0.121,0.879,0.121,0.10766666666666667,False,Cldn10,60
Oligodendrocyte Precursor Cells,0.013710431,0.012053936,0.874,0.126,0.126,0.11225,False,Cldn10,60
Oligodendrocytes,-0.008544381,0.009756074,0.184,0.816,0.184,0.1266,False,Cldn10,60
Astrocytes,0.008597224,0.017608335,0.701,0.299,0.299,0.15533333333333332,False,Cldn10,60
Excitatory Neurons,0.0057587004,0.013276313,0.661,0.339,0.339,0.18157142857142855,False,Cldn10,60
Medium Spiny Neurons,-0.0034329302,0.009873659,0.378,0.622,0.378,0.206125,False,Cldn10,60
Endothelial Cells,-0.0058495365,0.030269127,0.427,0.573,0.427,0.2306666666666667,False,Cldn10,60
Myocytes,-0.0039242175,0.022700517,0.443,0.557,0.443,0.2519,False,Cldn10,60
Microglia,-0.0013956148,0.017880268,0.461,0.539,0.461,0.27090909090909093,False,Cldn10,60
GABAergic Neurons,0.00081404345,0.020508206,0.53,0.47,0.47,0.28750000000000003,False,Cldn10,60
Myocytes,-0.07941461,0.022813827,0.0,1.0,0.0,0.0,True,Cldn11,60
Oligodendrocytes,-0.19108659,0.013361131,0.0,1.0,0.0,0.0,True,Cldn11,60
Medium Spiny Neurons,-0.020388281,0.009765949,0.014,0.986,0.014,0.004666666666666667,True,Cldn11,60
Microglia,-0.011613273,0.017852925,0.262,0.738,0.262,0.069,False,Cldn11,60
Neural Stem Cells,0.010520862,0.020158341,0.695,0.305,0.305,0.1162,False,Cldn11,60
Astrocytes,-0.007959503,0.017143155,0.327,0.673,0.327,0.15133333333333332,False,Cldn11,60
Endothelial Cells,-0.013081507,0.030131197,0.334,0.666,0.334,0.17742857142857144,False,Cldn11,60
Endocrine Cells,-0.019679582,0.057419118,0.382,0.618,0.382,0.203,False,Cldn11,60
Oligodendrocyte Precursor Cells,0.0033312745,0.0120583,0.617,0.383,0.383,0.223,False,Cldn11,60
GABAergic Neurons,-0.0046594273,0.020509645,0.422,0.578,0.422,0.24290000000000003,False,Cldn11,60
Neurons,0.0014406135,0.011848627,0.565,0.435,0.435,0.2603636363636364,False,Cldn11,60
Excitatory Neurons,-0.0008187227,0.013244541,0.482,0.518,0.482,0.2788333333333333,False,Cldn11,60
Medium Spiny Neurons,-0.032772984,0.009833401,0.0,1.0,0.0,0.0,True,Cnp,60
Oligodendrocytes,-0.18327437,0.014894381,0.0,1.0,0.0,0.0,True,Cnp,60
Myocytes,-0.024839114,0.022857858,0.142,0.858,0.142,0.04733333333333333,True,Cnp,60
Endocrine Cells,-0.051564798,0.057481647,0.179,0.821,0.179,0.08024999999999999,False,Cnp,60
Endothelial Cells,-0.023493722,0.029954966,0.219,0.781,0.219,0.10799999999999998,False,Cnp,60
Microglia,-0.012906168,0.01839449,0.245,0.755,0.245,0.13083333333333333,False,Cnp,60
Oligodendrocyte Precursor Cells,0.0074402466,0.012098605,0.731,0.269,0.269,0.15057142857142855,False,Cnp,60
Neural Stem Cells,0.010948887,0.019361228,0.71,0.29,0.29,0.16799999999999998,False,Cnp,60
GABAergic Neurons,-0.0045769443,0.020747714,0.426,0.574,0.426,0.19666666666666666,False,Cnp,60
Excitatory Neurons,-0.0021193384,0.01336857,0.433,0.567,0.433,0.2203,False,Cnp,60
Neurons,0.00087927456,0.011587276,0.546,0.454,0.454,0.24154545454545454,False,Cnp,60
Astrocytes,-0.0027106532,0.017672986,0.455,0.545,0.455,0.25933333333333336,False,Cnp,60
Oligodendrocytes,-0.045715325,0.010235217,0.0,1.0,0.0,0.0,True,Cntn2,60
Medium Spiny Neurons,-0.013419044,0.009770083,0.076,0.924,0.076,0.038,True,Cntn2,60
Oligodendrocyte Precursor Cells,0.008620952,0.0120577505,0.76,0.24,0.24,0.10533333333333333,False,Cntn2,60
Neurons,0.0065820767,0.0118098,0.714,0.286,0.286,0.1505,False,Cntn2,60
Myocytes,0.007614729,0.02270005,0.632,0.368,0.368,0.194,False,Cntn2,60
Neural Stem Cells,0.0060495865,0.02036515,0.627,0.373,0.373,0.22383333333333333,False,Cntn2,60
Endothelial Cells,-0.01012813,0.030461546,0.38,0.62,0.38,0.24614285714285714,False,Cntn2,60
Microglia,-0.004974989,0.017747026,0.382,0.618,0.382,0.263125,False,Cntn2,60
Excitatory Neurons,0.002104362,0.013303292,0.567,0.433,0.433,0.282,False,Cntn2,60
Astrocytes,0.00037366446,0.01701766,0.527,0.473,0.473,0.3011,False,Cntn2,60
Endocrine Cells,-0.0038141194,0.057455625,0.481,0.519,0.481,0.31745454545454543,False,Cntn2,60
GABAergic Neurons,-0.00044664188,0.020554297,0.508,0.492,0.492,0.33199999999999996,False,Cntn2,60
Oligodendrocytes,-0.023023156,0.010060819,0.012,0.988,0.012,0.012,True,Cpox,60
Medium Spiny Neurons,-0.011213967,0.009815738,0.124,0.876,0.124,0.068,False,Cpox,60
Oligodendrocyte Precursor Cells,0.010168954,0.012061887,0.794,0.206,0.206,0.11399999999999999,False,Cpox,60
Myocytes,0.014928689,0.02270955,0.727,0.273,0.273,0.15375,False,Cpox,60
Neurons,0.006511223,0.0118098,0.712,0.288,0.288,0.1806,False,Cpox,60
Microglia,-0.0061328853,0.017812368,0.361,0.639,0.361,0.21066666666666667,False,Cpox,60
Endothelial Cells,-0.009216186,0.030411154,0.39,0.61,0.39,0.23628571428571427,False,Cpox,60
Endocrine Cells,-0.016200732,0.057448935,0.4,0.6,0.4,0.25675,False,Cpox,60
Neural Stem Cells,0.0046638413,0.020318218,0.594,0.406,0.406,0.2733333333333333,False,Cpox,60
Excitatory Neurons,0.002819451,0.013352224,0.582,0.418,0.418,0.2878,False,Cpox,60
Astrocytes,0.0007788039,0.017054064,0.542,0.458,0.458,0.3032727272727273,False,Cpox,60
GABAergic Neurons,-0.00187101,0.020561475,0.486,0.514,0.486,0.3185,False,Cpox,60
Microglia,-0.0628682,0.02147657,0.0,1.0,0.0,0.0,True,Cx3cr1,60
Oligodendrocytes,-0.01158593,0.00970139,0.107,0.893,0.107,0.0535,False,Cx3cr1,60
Medium Spiny Neurons,-0.009829042,0.009732341,0.154,0.846,0.154,0.08700000000000001,False,Cx3cr1,60
Oligodendrocyte Precursor Cells,0.0103962645,0.012053489,0.804,0.196,0.196,0.11425,False,Cx3cr1,60
Neurons,0.008737298,0.01190332,0.769,0.231,0.231,0.1376,False,Cx3cr1,60
Myocytes,0.009554807,0.022685947,0.658,0.342,0.342,0.17166666666666666,False,Cx3cr1,60
Endothelial Cells,-0.009690489,0.030421427,0.383,0.617,0.383,0.20185714285714287,False,Cx3cr1,60
Excitatory Neurons,0.0030971752,0.013217216,0.588,0.412,0.412,0.228125,False,Cx3cr1,60
Neural Stem Cells,0.003538324,0.02046032,0.575,0.425,0.425,0.25,False,Cx3cr1,60
Astrocytes,0.0016344901,0.017024303,0.556,0.444,0.444,0.2694,False,Cx3cr1,60
Endocrine Cells,0.0054710777,0.05745539,0.541,0.459,0.459,0.28663636363636363,False,Cx3cr1,60
GABAergic Neurons,-0.001281243,0.020416275,0.496,0.504,0.496,0.3040833333333333,False,Cx3cr1,60
Oligodendrocytes,-0.011770911,0.009734988,0.103,0.897,0.103,0.103,False,Cxcl14,60
Endocrine Cells,-0.0648506,0.057465047,0.122,0.878,0.122,0.11249999999999999,False,Cxcl14,60
Neurons,0.0115756355,0.011818097,0.83,0.17,0.17,0.13166666666666668,False,Cxcl14,60
Oligodendrocyte Precursor Cells,0.010507493,0.012069274,0.807,0.193,0.193,0.14700000000000002,False,Cxcl14,60
Medium Spiny Neurons,-0.006249355,0.009859671,0.275,0.725,0.275,0.17260000000000003,False,Cxcl14,60
Myocytes,0.013400735,0.022694161,0.709,0.291,0.291,0.19233333333333336,False,Cxcl14,60
Endothelial Cells,-0.0124572385,0.03025053,0.344,0.656,0.344,0.21400000000000002,False,Cxcl14,60
Microglia,-0.0063235345,0.017851988,0.361,0.639,0.361,0.23237500000000003,False,Cxcl14,60
Excitatory Neurons,0.0032574895,0.0133188255,0.591,0.409,0.409,0.252,False,Cxcl14,60
Neural Stem Cells,0.0038865348,0.020411724,0.581,0.419,0.419,0.26870000000000005,False,Cxcl14,60
Astrocytes,-0.003168019,0.017308928,0.44,0.56,0.44,0.2842727272727273,False,Cxcl14,60
GABAergic Neurons,-0.0038217052,0.020821083,0.441,0.559,0.441,0.29733333333333334,False,Cxcl14,60
Oligodendrocytes,-0.035125818,0.010230938,0.0,1.0,0.0,0.0,True,Ddit4,60
Myocytes,0.026960596,0.022731874,0.88,0.12,0.12,0.06,False,Ddit4,60
Astrocytes,-0.017360704,0.017324945,0.159,0.841,0.159,0.09300000000000001,False,Ddit4,60
Medium Spiny Neurons,-0.009826983,0.00999501,0.16,0.84,0.16,0.10975000000000001,False,Ddit4,60
Endothelial Cells,-0.02495393,0.029741377,0.202,0.798,0.202,0.1282,False,Ddit4,60
Neurons,0.009272372,0.011732744,0.783,0.217,0.217,0.143,False,Ddit4,60
Microglia,-0.011637751,0.018006252,0.264,0.736,0.264,0.16028571428571428,False,Ddit4,60
Oligodendrocyte Precursor Cells,0.0060759373,0.01208797,0.695,0.305,0.305,0.17837499999999998,False,Ddit4,60
Endocrine Cells,-0.028269151,0.057452705,0.325,0.675,0.325,0.19466666666666665,False,Ddit4,60
Neural Stem Cells,-0.0072750524,0.020057075,0.35,0.65,0.35,0.2102,False,Ddit4,60
GABAergic Neurons,-0.005522069,0.020699361,0.409,0.591,0.409,0.22827272727272724,False,Ddit4,60
Excitatory Neurons,0.0018210036,0.0134101445,0.557,0.443,0.443,0.24616666666666664,False,Ddit4,60
Medium Spiny Neurons,-0.018271767,0.009975511,0.027,0.973,0.027,0.027,True,Dusp6,60
Microglia,0.023897637,0.01949914,0.888,0.112,0.112,0.0695,False,Dusp6,60
Neurons,0.008677737,0.011796217,0.769,0.231,0.231,0.12333333333333334,False,Dusp6,60
Oligodendrocytes,-0.007107373,0.009750046,0.232,0.768,0.232,0.1505,False,Dusp6,60
Endocrine Cells,-0.03557358,0.05746232,0.271,0.729,0.271,0.1746,False,Dusp6,60
Endothelial Cells,-0.015792705,0.030090002,0.298,0.702,0.298,0.19516666666666668,False,Dusp6,60
Neural Stem Cells,-0.0048837727,0.020414576,0.397,0.603,0.397,0.224,False,Dusp6,60
Myocytes,-0.004077514,0.022698157,0.441,0.559,0.441,0.251125,False,Dusp6,60
Astrocytes,0.0015014098,0.01717464,0.555,0.445,0.445,0.2726666666666666,False,Dusp6,60
Oligodendrocyte Precursor Cells,-0.0010336844,0.012112925,0.47,0.53,0.47,0.29239999999999994,False,Dusp6,60
Excitatory Neurons,0.00083161384,0.013694797,0.529,0.471,0.471,0.3086363636363636,False,Dusp6,60
GABAergic Neurons,-0.0006304591,0.020626951,0.505,0.495,0.495,0.32416666666666666,False,Dusp6,60
Oligodendrocytes,-0.023446206,0.010281881,0.012,0.988,0.012,0.012,True,Erbin,60
Medium Spiny Neurons,-0.013868812,0.009985949,0.074,0.926,0.074,0.043,True,Erbin,60
Endocrine Cells,-0.07100235,0.057471372,0.103,0.897,0.103,0.063,False,Erbin,60
Neurons,0.01006383,0.011757995,0.804,0.196,0.196,0.09625,False,Erbin,60
Oligodendrocyte Precursor Cells,0.009025508,0.012077673,0.767,0.233,0.233,0.1236,False,Erbin,60
Neural Stem Cells,0.010300207,0.019850438,0.695,0.305,0.305,0.15383333333333335,False,Erbin,60
Endothelial Cells,-0.012328939,0.030081453,0.345,0.655,0.345,0.18114285714285713,False,Erbin,60
Myocytes,-0.006693397,0.02275347,0.379,0.621,0.379,0.205875,False,Erbin,60
Excitatory Neurons,0.002043961,0.013302247,0.567,0.433,0.433,0.23111111111111113,False,Erbin,60
GABAergic Neurons,-0.0022431612,0.020706305,0.479,0.521,0.479,0.2559,False,Erbin,60
Astrocytes,6.926743e-05,0.01720624,0.52,0.48,0.48,0.2762727272727273,False,Erbin,60
Microglia,0.0010029239,0.018113984,0.5,0.5,0.5,0.29491666666666666,False,Erbin,60
Oligodendrocytes,-0.075942785,0.012579518,0.0,1.0,0.0,0.0,True,Ermn,60
Medium Spiny Neurons,-0.014135592,0.00979107,0.068,0.932,0.068,0.034,True,Ermn,60
Neurons,0.008545472,0.011855123,0.765,0.235,0.235,0.10099999999999999,False,Ermn,60
Neural Stem Cells,0.0139109045,0.020171095,0.751,0.249,0.249,0.138,False,Ermn,60
Oligodendrocyte Precursor Cells,0.0058996417,0.012052819,0.694,0.306,0.306,0.17160000000000003,False,Ermn,60
Endothelial Cells,-0.014826479,0.03037428,0.308,0.692,0.308,0.19433333333333336,False,Ermn,60
Microglia,-0.0074443384,0.017876301,0.344,0.656,0.344,0.21571428571428575,False,Ermn,60
Excitatory Neurons,0.0018344154,0.013244315,0.558,0.442,0.442,0.24400000000000002,False,Ermn,60
Astrocytes,0.0011258682,0.017112248,0.549,0.451,0.451,0.267,False,Ermn,60
Endocrine Cells,0.004504923,0.05742025,0.538,0.462,0.462,0.28650000000000003,False,Ermn,60
Myocytes,-0.0015562782,0.022695215,0.49,0.51,0.49,0.30500000000000005,False,Ermn,60
GABAergic Neurons,-0.0016229687,0.020497445,0.492,0.508,0.492,0.3205833333333334,False,Ermn,60
Myocytes,-0.03410736,0.022726702,0.066,0.934,0.066,0.066,False,Ezr,60
Oligodendrocytes,-0.011659842,0.009695715,0.106,0.894,0.106,0.086,False,Ezr,60
Medium Spiny Neurons,-0.010682647,0.009761134,0.13,0.87,0.13,0.10066666666666667,False,Ezr,60
Neurons,0.009194595,0.011891662,0.778,0.222,0.222,0.131,False,Ezr,60
Oligodendrocyte Precursor Cells,0.009164834,0.012055282,0.769,0.231,0.231,0.151,False,Ezr,60
Neural Stem Cells,-0.00988731,0.020146187,0.305,0.695,0.305,0.17666666666666667,False,Ezr,60
Microglia,-0.004301999,0.017755916,0.398,0.602,0.398,0.20828571428571432,False,Ezr,60
Excitatory Neurons,0.0035821076,0.013234739,0.601,0.399,0.399,0.23212500000000003,False,Ezr,60
Endocrine Cells,-0.01179707,0.057453953,0.423,0.577,0.423,0.25333333333333335,False,Ezr,60
Endothelial Cells,-0.004605391,0.030278493,0.446,0.554,0.446,0.27260000000000006,False,Ezr,60
Astrocytes,-0.0027698074,0.017190443,0.453,0.547,0.453,0.28900000000000003,False,Ezr,60
GABAergic Neurons,-0.0023798163,0.020433985,0.476,0.524,0.476,0.3045833333333334,False,Ezr,60
Endocrine Cells,0.20584574,0.057984747,1.0,0.0,0.0,0.0,True,Fam107a,60
Neural Stem Cells,-0.10312118,0.018413005,0.0,1.0,0.0,0.0,True,Fam107a,60
Neurons,0.04887776,0.0110744685,1.0,0.0,0.0,0.0,True,Fam107a,60
Oligodendrocyte Precursor Cells,0.033531997,0.012102402,0.996,0.004,0.004,0.001,True,Fam107a,60
Myocytes,-0.039675865,0.022791164,0.045,0.955,0.045,0.0098,True,Fam107a,60
Excitatory Neurons,0.020751506,0.0143336225,0.916,0.084,0.084,0.022166666666666668,True,Fam107a,60
Astrocytes,0.02431079,0.020143272,0.887,0.113,0.113,0.03514285714285714,True,Fam107a,60
Endothelial Cells,0.027038267,0.02760991,0.84,0.16,0.16,0.05075,False,Fam107a,60
Oligodendrocytes,0.01000384,0.010367906,0.836,0.164,0.164,0.06333333333333334,False,Fam107a,60
Medium Spiny Neurons,0.0066219172,0.009993057,0.747,0.253,0.253,0.08230000000000001,False,Fam107a,60
GABAergic Neurons,0.014792073,0.021671714,0.746,0.254,0.254,0.0979090909090909,False,Fam107a,60
Microglia,0.010281948,0.019484565,0.698,0.302,0.302,0.11491666666666667,False,Fam107a,60
Astrocytes,-0.04978326,0.01880039,0.002,0.998,0.002,0.002,True,Fgfr3,60
Oligodendrocytes,-0.014295028,0.009899136,0.065,0.935,0.065,0.0335,True,Fgfr3,60
Neurons,0.016278261,0.011609157,0.921,0.079,0.079,0.04866666666666667,True,Fgfr3,60
Oligodendrocyte Precursor Cells,0.0070951823,0.012084273,0.717,0.283,0.283,0.10725,False,Fgfr3,60
Endothelial Cells,-0.016568508,0.029891549,0.292,0.708,0.292,0.1442,False,Fgfr3,60
Medium Spiny Neurons,-0.005619614,0.009987781,0.296,0.704,0.296,0.16949999999999998,False,Fgfr3,60
Myocytes,-0.010728457,0.022715546,0.317,0.683,0.317,0.19057142857142856,False,Fgfr3,60
Microglia,-0.0069360514,0.018134788,0.354,0.646,0.354,0.21099999999999997,False,Fgfr3,60
Endocrine Cells,-0.01883547,0.057463925,0.382,0.618,0.382,0.22999999999999998,False,Fgfr3,60
Neural Stem Cells,0.005294167,0.01986438,0.611,0.389,0.389,0.24589999999999995,False,Fgfr3,60
Excitatory Neurons,0.0038472062,0.013422054,0.607,0.393,0.393,0.2592727272727272,False,Fgfr3,60
GABAergic Neurons,-0.0020008637,0.020681655,0.483,0.517,0.483,0.27791666666666665,False,Fgfr3,60
Neurons,0.029367786,0.011459217,0.994,0.006,0.006,0.006,True,Gad2,60
Medium Spiny Neurons,-0.012541233,0.009683584,0.091,0.909,0.091,0.0485,True,Gad2,60
Oligodendrocyte Precursor Cells,0.014869403,0.01205674,0.895,0.105,0.105,0.06733333333333334,False,Gad2,60
Neural Stem Cells,0.025159482,0.019983433,0.89,0.11,0.11,0.078,False,Gad2,60
Myocytes,-0.02139223,0.02274972,0.182,0.818,0.182,0.0988,False,Gad2,60
Oligodendrocytes,-0.006516234,0.0098092435,0.26,0.74,0.26,0.12566666666666668,False,Gad2,60
GABAergic Neurons,0.009532828,0.02245427,0.67,0.33,0.33,0.15485714285714286,False,Gad2,60
Astrocytes,0.0062793987,0.017110176,0.66,0.34,0.34,0.17800000000000002,False,Gad2,60
Excitatory Neurons,0.002951064,0.013242094,0.585,0.415,0.415,0.20433333333333337,False,Gad2,60
Endothelial Cells,-0.005860857,0.030383408,0.427,0.573,0.427,0.2266,False,Gad2,60
Microglia,-0.0010291219,0.017858187,0.467,0.533,0.467,0.24845454545454546,False,Gad2,60
Endocrine Cells,0.0026972531,0.057476114,0.524,0.476,0.476,0.2674166666666667,False,Gad2,60
Astrocytes,0.06991272,0.018384945,1.0,0.0,0.0,0.0,True,Gfap,60
Endocrine Cells,0.197818,0.05795817,1.0,0.0,0.0,0.0,True,Gfap,60
Microglia,0.07726391,0.01912359,1.0,0.0,0.0,0.0,True,Gfap,60
Myocytes,0.11168332,0.023138823,1.0,0.0,0.0,0.0,True,Gfap,60
Neural Stem Cells,0.11862317,0.018395573,1.0,0.0,0.0,0.0,True,Gfap,60
Neurons,0.05343196,0.011571527,1.0,0.0,0.0,0.0,True,Gfap,60
Oligodendrocyte Precursor Cells,0.05219129,0.011967624,1.0,0.0,0.0,0.0,True,Gfap,60
Oligodendrocytes,0.06163562,0.010345334,1.0,0.0,0.0,0.0,True,Gfap,60
Medium Spiny Neurons,0.02128052,0.00994856,0.973,0.027,0.027,0.003,True,Gfap,60
Endothelial Cells,0.048157234,0.029376127,0.953,0.047,0.047,0.0073999999999999995,True,Gfap,60
Excitatory Neurons,0.014598413,0.013310887,0.861,0.139,0.139,0.019363636363636364,True,Gfap,60
GABAergic Neurons,0.020969434,0.020686794,0.848,0.152,0.152,0.030416666666666665,True,Gfap,60
Endocrine Cells,-0.6706586,0.057647903,0.0,1.0,0.0,0.0,True,Gh,60
Myocytes,-0.30232447,0.022828514,0.0,1.0,0.0,0.0,True,Gh,60
Oligodendrocytes,-0.011886772,0.00967196,0.096,0.904,0.096,0.032,True,Gh,60
Medium Spiny Neurons,-0.011024936,0.009703661,0.124,0.876,0.124,0.055,False,Gh,60
Oligodendrocyte Precursor Cells,0.00888066,0.012051137,0.764,0.236,0.236,0.09119999999999999,False,Gh,60
Neurons,0.007787013,0.011928439,0.741,0.259,0.259,0.11916666666666666,False,Gh,60
Endothelial Cells,-0.0126409475,0.030492894,0.344,0.656,0.344,0.15128571428571427,False,Gh,60
Microglia,-0.0044151363,0.017700858,0.395,0.605,0.395,0.18175,False,Gh,60
Excitatory Neurons,0.0030244645,0.013196891,0.586,0.414,0.414,0.20755555555555555,False,Gh,60
Neural Stem Cells,-0.0010806303,0.020511411,0.468,0.532,0.468,0.23359999999999997,False,Gh,60
GABAergic Neurons,-0.0017547006,0.020387301,0.49,0.51,0.49,0.25690909090909086,False,Gh,60
Astrocytes,-0.00066148676,0.016983539,0.504,0.496,0.496,0.2768333333333333,False,Gh,60
Neural Stem Cells,-0.10580612,0.01912618,0.0,1.0,0.0,0.0,True,Gja1,60
Astrocytes,-0.06001465,0.02086278,0.002,0.998,0.002,0.001,True,Gja1,60
Neurons,0.026735758,0.011424587,0.984,0.016,0.016,0.006000000000000001,True,Gja1,60
Oligodendrocyte Precursor Cells,0.013087487,0.012073079,0.858,0.142,0.142,0.039999999999999994,True,Gja1,60
Oligodendrocytes,-0.01017789,0.010199904,0.15,0.85,0.15,0.061999999999999986,False,Gja1,60
Myocytes,-0.016361708,0.022776136,0.24,0.76,0.24,0.09166666666666666,False,Gja1,60
Endocrine Cells,-0.037665624,0.05747746,0.26,0.74,0.26,0.1157142857142857,False,Gja1,60
Endothelial Cells,-0.016589275,0.029371668,0.286,0.714,0.286,0.13699999999999998,False,Gja1,60
Excitatory Neurons,0.0068637193,0.013493279,0.695,0.305,0.305,0.15566666666666665,False,Gja1,60
Microglia,-0.004051009,0.01846831,0.409,0.591,0.409,0.181,False,Gja1,60
GABAergic Neurons,0.0017589051,0.020849079,0.547,0.453,0.453,0.20572727272727273,False,Gja1,60
Medium Spiny Neurons,-0.0005622718,0.010299685,0.493,0.507,0.493,0.22966666666666666,False,Gja1,60
Myocytes,0.0946151,0.022848245,1.0,0.0,0.0,0.0,True,Gjb6,60
Neurons,0.020208297,0.011732387,0.959,0.041,0.041,0.0205,True,Gjb6,60
Oligodendrocyte Precursor Cells,0.013645367,0.012050578,0.874,0.126,0.126,0.05566666666666667,False,Gjb6,60
Oligodendrocytes,-0.006072996,0.0098087825,0.274,0.726,0.274,0.11025000000000001,False,Gjb6,60
Excitatory Neurons,0.006693158,0.013312519,0.69,0.31,0.31,0.15020000000000003,False,Gjb6,60
Neural Stem Cells,0.009358763,0.020241138,0.678,0.322,0.322,0.17883333333333337,False,Gjb6,60
Endothelial Cells,0.0056000347,0.02981605,0.578,0.422,0.422,0.21357142857142858,False,Gjb6,60
Endocrine Cells,-0.009088302,0.057444762,0.438,0.562,0.438,0.241625,False,Gjb6,60
Astrocytes,0.0020134312,0.018462472,0.561,0.439,0.439,0.26355555555555554,False,Gjb6,60
Medium Spiny Neurons,0.00076425896,0.009851181,0.555,0.445,0.445,0.28169999999999995,False,Gjb6,60
GABAergic Neurons,0.0023388467,0.02054579,0.553,0.447,0.447,0.29672727272727273,False,Gjb6,60
Microglia,-0.0014665358,0.017972128,0.46,0.54,0.46,0.3103333333333333,False,Gjb6,60
Oligodendrocytes,-0.030917402,0.0101777855,0.001,0.999,0.001,0.001,True,Gng11,60
Medium Spiny Neurons,-0.009251521,0.009763084,0.169,0.831,0.169,0.085,False,Gng11,60
Neurons,0.010062912,0.011886372,0.8,0.2,0.2,0.12333333333333334,False,Gng11,60
Endocrine Cells,-0.04275354,0.05745338,0.231,0.769,0.231,0.15025,False,Gng11,60
Endothelial Cells,-0.02184545,0.029707665,0.236,0.764,0.236,0.1674,False,Gng11,60
Neural Stem Cells,-0.012059579,0.020369794,0.27,0.73,0.27,0.1845,False,Gng11,60
Oligodendrocyte Precursor Cells,0.006341115,0.012081256,0.7,0.3,0.3,0.201,False,Gng11,60
Myocytes,0.011055014,0.02272129,0.679,0.321,0.321,0.216,False,Gng11,60
Microglia,-0.00484672,0.017777653,0.384,0.616,0.384,0.2346666666666667,False,Gng11,60
Excitatory Neurons,0.003441066,0.0132118445,0.598,0.402,0.402,0.2514,False,Gng11,60
Astrocytes,0.0011358041,0.017094042,0.549,0.451,0.451,0.2695454545454546,False,Gng11,60
GABAergic Neurons,-0.00071840314,0.020425364,0.505,0.495,0.495,0.2883333333333334,False,Gng11,60
Oligodendrocytes,-0.012553181,0.009684705,0.083,0.917,0.083,0.083,False,Gpc4,60
Medium Spiny Neurons,-0.012152812,0.009715708,0.097,0.903,0.097,0.09,False,Gpc4,60
Endocrine Cells,-0.06645699,0.057459347,0.11,0.89,0.11,0.09666666666666666,False,Gpc4,60
Neural Stem Cells,-0.019537486,0.020318454,0.168,0.832,0.168,0.11449999999999999,False,Gpc4,60
Oligodendrocyte Precursor Cells,0.007048955,0.012067033,0.717,0.283,0.283,0.14819999999999997,False,Gpc4,60
Microglia,-0.005549958,0.017734408,0.373,0.627,0.373,0.18566666666666665,False,Gpc4,60
Excitatory Neurons,0.0036344745,0.013374528,0.601,0.399,0.399,0.21614285714285714,False,Gpc4,60
Endothelial Cells,-0.007498397,0.030218013,0.404,0.596,0.404,0.23962499999999998,False,Gpc4,60
GABAergic Neurons,-0.0054800515,0.020483546,0.409,0.591,0.409,0.2584444444444444,False,Gpc4,60
Myocytes,0.004145966,0.022702625,0.577,0.423,0.423,0.2749,False,Gpc4,60
Neurons,0.0014496278,0.011866539,0.565,0.435,0.435,0.2894545454545454,False,Gpc4,60
Astrocytes,-0.002559277,0.017112361,0.459,0.541,0.459,0.3035833333333333,False,Gpc4,60
Oligodendrocyte Precursor Cells,0.023895007,0.012771417,0.976,0.024,0.024,0.024,True,Gpr17,60
Medium Spiny Neurons,-0.009829045,0.009719722,0.154,0.846,0.154,0.089,False,Gpr17,60
Oligodendrocytes,-0.009423398,0.009733943,0.158,0.842,0.158,0.11199999999999999,False,Gpr17,60
Neurons,0.009381367,0.01190284,0.783,0.217,0.217,0.13824999999999998,False,Gpr17,60
Endocrine Cells,-0.025819499,0.05745677,0.337,0.663,0.337,0.178,False,Gpr17,60
Myocytes,0.008218212,0.022689352,0.636,0.364,0.364,0.209,False,Gpr17,60
Excitatory Neurons,0.0036814485,0.013208228,0.605,0.395,0.395,0.23557142857142857,False,Gpr17,60
Endothelial Cells,-0.008134736,0.030469622,0.399,0.601,0.399,0.256,False,Gpr17,60
Microglia,-0.0030273278,0.01774248,0.424,0.576,0.424,0.27466666666666667,False,Gpr17,60
Astrocytes,0.002035725,0.017009884,0.564,0.436,0.436,0.2908,False,Gpr17,60
Neural Stem Cells,0.0022280836,0.020481037,0.542,0.458,0.458,0.306,False,Gpr17,60
GABAergic Neurons,-0.0005950244,0.020414956,0.505,0.495,0.495,0.32175000000000004,False,Gpr17,60
Astrocytes,-0.047238726,0.019487198,0.008,0.992,0.008,0.008,True,Gpr37l1,60
Neurons,0.02290442,0.011558422,0.976,0.024,0.024,0.016,True,Gpr37l1,60
Oligodendrocytes,-0.011557895,0.010024337,0.119,0.881,0.119,0.050333333333333334,False,Gpr37l1,60
Myocytes,-0.025704581,0.022724818,0.133,0.867,0.133,0.07100000000000001,False,Gpr37l1,60
Excitatory Neurons,0.0064991256,0.013465613,0.681,0.319,0.319,0.1206,False,Gpr37l1,60
Endothelial Cells,-0.013524463,0.029816406,0.323,0.677,0.323,0.15433333333333332,False,Gpr37l1,60
Medium Spiny Neurons,-0.0049108113,0.01009925,0.328,0.672,0.328,0.17914285714285713,False,Gpr37l1,60
Microglia,-0.0016394294,0.018290296,0.453,0.547,0.453,0.213375,False,Gpr37l1,60
Oligodendrocyte Precursor Cells,0.0014897848,0.012552161,0.544,0.456,0.456,0.24033333333333337,False,Gpr37l1,60
