,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
Endothelial Cells,-0.009951629,0.030871795,0.383,0.617,0.383,0.21539999999999998,False,Cxcl14
Neural Stem Cells,0.00581388,0.021494327,0.611,0.389,0.389,0.24433333333333332,False,Cxcl14
Astrocytes,0.0032053518,0.016719405,0.6,0.4,0.4,0.26657142857142857,False,Cxcl14
GABAergic Neurons,-0.0038022003,0.019908795,0.439,0.561,0.439,0.288125,False,Cxcl14
Microglia,-0.0019145507,0.01814915,0.45,0.55,0.45,0.30611111111111117,False,Cxcl14
Oligodendrocytes,-0.0013339061,0.010290835,0.465,0.535,0.465,0.322,False,Cxcl14
Myocytes,-0.0021846753,0.018731747,0.468,0.532,0.468,0.3352727272727273,False,Cxcl14
Medium Spiny Neurons,-0.00051987416,0.009544968,0.493,0.507,0.493,0.34841666666666665,False,Cxcl14
Oligodendrocyte Precursor Cells,0.014094085,0.011294994,0.896,0.104,0.104,0.104,False,Daam2
Neurons,0.010567824,0.013786705,0.776,0.224,0.224,0.164,False,Daam2
Oligodendrocytes,-0.00594793,0.010068047,0.284,0.716,0.284,0.204,False,Daam2
Excitatory Neurons,0.00505974,0.012452954,0.654,0.346,0.346,0.2395,False,Daam2
Astrocytes,0.0053477325,0.01654691,0.647,0.353,0.353,0.2622,False,Daam2
Medium Spiny Neurons,0.002506802,0.009545477,0.619,0.381,0.381,0.282,False,Daam2
Endothelial Cells,-0.007976082,0.03099487,0.401,0.599,0.401,0.299,False,Daam2
Myocytes,0.003931564,0.018720664,0.586,0.414,0.414,0.313375,False,Daam2
Neural Stem Cells,0.004255462,0.021499848,0.585,0.415,0.415,0.32466666666666666,False,Daam2
Endocrine Cells,0.004232515,0.027788693,0.562,0.438,0.438,0.336,False,Daam2
Microglia,-0.0011665417,0.018094545,0.465,0.535,0.465,0.3477272727272727,False,Daam2
GABAergic Neurons,-0.0011684608,0.019509505,0.498,0.502,0.498,0.36025,False,Daam2
Oligodendrocyte Precursor Cells,0.014926967,0.0115430765,0.902,0.098,0.098,0.098,False,Dbx2
Neurons,0.010562907,0.013752469,0.777,0.223,0.223,0.1605,False,Dbx2
Neural Stem Cells,0.010189185,0.021387506,0.681,0.319,0.319,0.21333333333333335,False,Dbx2
Excitatory Neurons,0.0049909684,0.012482423,0.654,0.346,0.346,0.2465,False,Dbx2
Myocytes,0.0064426046,0.018718494,0.632,0.368,0.368,0.27080000000000004,False,Dbx2
Endocrine Cells,0.007251923,0.027790472,0.611,0.389,0.389,0.29050000000000004,False,Dbx2
Endothelial Cells,-0.0076356465,0.030963397,0.405,0.595,0.405,0.3068571428571429,False,Dbx2
Astrocytes,0.0026230954,0.01674652,0.582,0.418,0.418,0.32075000000000004,False,Dbx2
Medium Spiny Neurons,0.001366685,0.009531589,0.57,0.43,0.43,0.33288888888888896,False,Dbx2
Microglia,-0.0017461253,0.018117907,0.453,0.547,0.453,0.34490000000000004,False,Dbx2
Oligodendrocytes,-0.0007965077,0.010301301,0.48,0.52,0.48,0.3571818181818182,False,Dbx2
GABAergic Neurons,-0.0012053339,0.019539788,0.497,0.503,0.497,0.36883333333333335,False,Dbx2
Myocytes,0.028787693,0.018823057,0.94,0.06,0.06,0.06,False,Ddah1
Oligodendrocyte Precursor Cells,0.013605086,0.01171631,0.879,0.121,0.121,0.0905,False,Ddah1
Endocrine Cells,0.023950202,0.02795664,0.805,0.195,0.195,0.12533333333333332,False,Ddah1
Neurons,0.009891628,0.013456524,0.769,0.231,0.231,0.15175,False,Ddah1
Astrocytes,0.0053532696,0.016699329,0.645,0.355,0.355,0.1924,False,Ddah1
Excitatory Neurons,0.00435562,0.012579414,0.633,0.367,0.367,0.2215,False,Ddah1
Endothelial Cells,-0.00946542,0.030741965,0.389,0.611,0.389,0.2454285714285714,False,Ddah1
Neural Stem Cells,0.004695597,0.021222811,0.594,0.406,0.406,0.2655,False,Ddah1
Medium Spiny Neurons,0.0015790733,0.009528155,0.582,0.418,0.418,0.2824444444444445,False,Ddah1
Microglia,-0.0016529175,0.018218813,0.453,0.547,0.453,0.2995,False,Ddah1
GABAergic Neurons,-0.0025255403,0.019738158,0.471,0.529,0.471,0.3150909090909091,False,Ddah1
Oligodendrocytes,-0.00017574934,0.010189108,0.505,0.495,0.495,0.33008333333333334,False,Ddah1
Endocrine Cells,-0.04969066,0.027981495,0.038,0.962,0.038,0.038,True,Ddit4
Oligodendrocyte Precursor Cells,0.019071847,0.011696532,0.952,0.048,0.048,0.043,True,Ddit4
Neurons,0.011938733,0.013593908,0.81,0.19,0.19,0.09200000000000001,False,Ddit4
Myocytes,-0.015486512,0.018826682,0.213,0.787,0.213,0.12225,False,Ddit4
Microglia,0.011241458,0.01838806,0.724,0.276,0.276,0.153,False,Ddit4
Oligodendrocytes,0.005114359,0.009282789,0.707,0.293,0.293,0.17633333333333334,False,Ddit4
Excitatory Neurons,0.00658472,0.012624576,0.701,0.299,0.299,0.19385714285714287,False,Ddit4
Astrocytes,0.0077383593,0.01680461,0.691,0.309,0.309,0.20825,False,Ddit4
Endothelial Cells,0.010514111,0.03031623,0.63,0.37,0.37,0.2262222222222222,False,Ddit4
Medium Spiny Neurons,0.0020701927,0.009506068,0.599,0.401,0.401,0.24370000000000003,False,Ddit4
Neural Stem Cells,0.00060569023,0.021145485,0.511,0.489,0.489,0.266,False,Ddit4
GABAergic Neurons,-0.0015421503,0.019773971,0.492,0.508,0.492,0.2848333333333333,False,Ddit4
Endocrine Cells,-0.03866735,0.027944947,0.076,0.924,0.076,0.076,False,Dio2
Oligodendrocyte Precursor Cells,0.015336599,0.011536553,0.907,0.093,0.093,0.08449999999999999,False,Dio2
Neurons,0.01029493,0.013748778,0.77,0.23,0.23,0.133,False,Dio2
Myocytes,0.01198777,0.018744951,0.722,0.278,0.278,0.16925,False,Dio2
Neural Stem Cells,0.009486344,0.021262111,0.672,0.328,0.328,0.201,False,Dio2
Excitatory Neurons,0.0053322795,0.012558021,0.657,0.343,0.343,0.22466666666666668,False,Dio2
Astrocytes,0.0059085,0.016639248,0.654,0.346,0.346,0.242,False,Dio2
Medium Spiny Neurons,0.0025580672,0.009514657,0.622,0.378,0.378,0.259,False,Dio2
Endothelial Cells,-0.0076074717,0.030881615,0.405,0.595,0.405,0.27522222222222226,False,Dio2
Microglia,-0.00061541115,0.018168112,0.473,0.527,0.473,0.29500000000000004,False,Dio2
Oligodendrocytes,-0.00083858473,0.010287396,0.477,0.523,0.477,0.31154545454545457,False,Dio2
GABAergic Neurons,-0.0007517467,0.019635601,0.505,0.495,0.495,0.32683333333333336,False,Dio2
Endocrine Cells,0.05064652,0.028205164,0.96,0.04,0.04,0.04,True,Dusp6
Oligodendrocyte Precursor Cells,0.010824531,0.011732019,0.819,0.181,0.181,0.1105,False,Dusp6
Neurons,0.010217302,0.013669314,0.77,0.23,0.23,0.15033333333333335,False,Dusp6
Excitatory Neurons,0.0081214085,0.0128635345,0.738,0.262,0.262,0.17825000000000002,False,Dusp6
Microglia,0.008756241,0.019298144,0.679,0.321,0.321,0.2068,False,Dusp6
Astrocytes,0.0056295637,0.016481133,0.649,0.351,0.351,0.23083333333333333,False,Dusp6
Neural Stem Cells,0.007951074,0.021431262,0.645,0.355,0.355,0.24857142857142858,False,Dusp6
Oligodendrocytes,0.002231781,0.01027561,0.591,0.409,0.409,0.268625,False,Dusp6
Myocytes,-0.0040198574,0.01872841,0.422,0.578,0.422,0.2856666666666667,False,Dusp6
Endothelial Cells,-0.005728658,0.030722909,0.429,0.571,0.429,0.3,False,Dusp6
Medium Spiny Neurons,0.00054699933,0.009493341,0.548,0.452,0.452,0.31381818181818183,False,Dusp6
GABAergic Neurons,-4.946629e-05,0.019687619,0.516,0.484,0.484,0.328,False,Dusp6
Oligodendrocyte Precursor Cells,0.014977007,0.011480626,0.903,0.097,0.097,0.097,False,Ece1
Neurons,0.010578683,0.0137111945,0.778,0.222,0.222,0.1595,False,Ece1
Endocrine Cells,-0.021680705,0.028885558,0.23,0.77,0.23,0.18300000000000002,False,Ece1
Oligodendrocytes,0.0059255515,0.010244478,0.715,0.285,0.285,0.20850000000000002,False,Ece1
Excitatory Neurons,0.0062922183,0.012561307,0.689,0.311,0.311,0.229,False,Ece1
Endothelial Cells,-0.012985928,0.030416586,0.336,0.664,0.336,0.24683333333333335,False,Ece1
Neural Stem Cells,0.006926281,0.021377118,0.63,0.37,0.37,0.2644285714285714,False,Ece1
Myocytes,0.006174739,0.01890389,0.627,0.373,0.373,0.278,False,Ece1
Astrocytes,0.0029605443,0.01640314,0.594,0.406,0.406,0.29222222222222227,False,Ece1
Medium Spiny Neurons,0.00046409015,0.009538543,0.543,0.457,0.457,0.30870000000000003,False,Ece1
Microglia,-0.0011335657,0.018106835,0.466,0.534,0.466,0.323,False,Ece1
GABAergic Neurons,-0.0014072569,0.019630667,0.495,0.505,0.495,0.3373333333333333,False,Ece1
Oligodendrocyte Precursor Cells,0.015054093,0.011760427,0.901,0.099,0.099,0.099,False,Edil3
Endocrine Cells,-0.018296953,0.02776929,0.259,0.741,0.259,0.179,False,Edil3
Medium Spiny Neurons,0.005121247,0.009561541,0.714,0.286,0.286,0.21466666666666664,False,Edil3
Excitatory Neurons,0.006493076,0.012732034,0.696,0.304,0.304,0.237,False,Edil3
Oligodendrocytes,-0.0050700307,0.009811844,0.317,0.683,0.317,0.253,False,Edil3
Astrocytes,0.007018465,0.016322186,0.682,0.318,0.318,0.2638333333333333,False,Edil3
Neurons,0.0058335573,0.013360288,0.673,0.327,0.327,0.27285714285714285,False,Edil3
Endothelial Cells,-0.008040724,0.03098738,0.401,0.599,0.401,0.288875,False,Edil3
Neural Stem Cells,0.0051752958,0.021312257,0.599,0.401,0.401,0.3013333333333333,False,Edil3
Myocytes,0.0017029959,0.01876736,0.548,0.452,0.452,0.31639999999999996,False,Edil3
GABAergic Neurons,-0.00028034023,0.019953778,0.51,0.49,0.49,0.3321818181818182,False,Edil3
Microglia,0.00073654944,0.018167969,0.496,0.504,0.496,0.3458333333333334,False,Edil3
Oligodendrocyte Precursor Cells,0.015229301,0.011800659,0.902,0.098,0.098,0.098,False,Ednrb
Neurons,0.010217505,0.013768671,0.77,0.23,0.23,0.164,False,Ednrb
Excitatory Neurons,0.004959124,0.0124601545,0.653,0.347,0.347,0.225,False,Ednrb
Medium Spiny Neurons,0.0033671455,0.009573016,0.648,0.352,0.352,0.25675000000000003,False,Ednrb
Endothelial Cells,-0.008525028,0.030953782,0.398,0.602,0.398,0.28500000000000003,False,Ednrb
Astrocytes,-0.004772174,0.016892923,0.4,0.6,0.4,0.3041666666666667,False,Ednrb
Myocytes,0.0045621884,0.018739901,0.594,0.406,0.406,0.3187142857142858,False,Ednrb
Neural Stem Cells,-0.0011171997,0.021395251,0.468,0.532,0.468,0.33737500000000004,False,Ednrb
Endocrine Cells,0.000364062,0.027755681,0.511,0.489,0.489,0.3542222222222222,False,Ednrb
Oligodendrocytes,3.603354e-06,0.0102934,0.51,0.49,0.49,0.3678,False,Ednrb
Microglia,0.00022365095,0.018129325,0.491,0.509,0.491,0.37899999999999995,False,Ednrb
GABAergic Neurons,-0.00066616037,0.019520206,0.505,0.495,0.495,0.38866666666666666,False,Ednrb
Myocytes,0.045982555,0.01886939,0.991,0.009,0.009,0.009,True,Efnb3
Oligodendrocyte Precursor Cells,0.014554939,0.011382682,0.901,0.099,0.099,0.054,False,Efnb3
Oligodendrocytes,-0.009238944,0.009026963,0.14,0.86,0.14,0.08266666666666667,False,Efnb3
Neurons,0.009766269,0.013625562,0.763,0.237,0.237,0.12125,False,Efnb3
Neural Stem Cells,0.0085776225,0.021388283,0.652,0.348,0.348,0.1666,False,Efnb3
Excitatory Neurons,0.0048334217,0.012502767,0.65,0.35,0.35,0.19716666666666663,False,Efnb3
Astrocytes,0.0054544318,0.016269717,0.649,0.351,0.351,0.2191428571428571,False,Efnb3
Medium Spiny Neurons,0.003266716,0.009538976,0.644,0.356,0.356,0.23624999999999996,False,Efnb3
Endocrine Cells,0.008662254,0.027734883,0.632,0.368,0.368,0.25088888888888883,False,Efnb3
Endothelial Cells,-0.0070201284,0.031028742,0.41,0.59,0.41,0.2668,False,Efnb3
GABAergic Neurons,0.00039213538,0.019697597,0.525,0.475,0.475,0.2857272727272727,False,Efnb3
Microglia,-0.00037494648,0.018100351,0.481,0.519,0.481,0.302,False,Efnb3
Myocytes,-0.028434487,0.018756231,0.064,0.936,0.064,0.064,False,Egfl7
Oligodendrocyte Precursor Cells,0.013092639,0.011277767,0.879,0.121,0.121,0.0925,False,Egfl7
Neurons,0.0101310145,0.013793333,0.769,0.231,0.231,0.1386666666666667,False,Egfl7
Endothelial Cells,-0.018057415,0.030341735,0.277,0.723,0.277,0.17325000000000002,False,Egfl7
Excitatory Neurons,0.0049436684,0.012493,0.653,0.347,0.347,0.20800000000000002,False,Egfl7
Astrocytes,0.004510947,0.016226672,0.635,0.365,0.365,0.23416666666666666,False,Egfl7
Medium Spiny Neurons,0.0016262889,0.009577411,0.585,0.415,0.415,0.26,False,Egfl7
Endocrine Cells,0.0050376747,0.02781555,0.575,0.425,0.425,0.280625,False,Egfl7
Neural Stem Cells,0.0032859934,0.021549124,0.566,0.434,0.434,0.2976666666666667,False,Egfl7
Microglia,-0.0012650525,0.018072996,0.462,0.538,0.462,0.31410000000000005,False,Egfl7
Oligodendrocytes,-0.0004508948,0.010360585,0.491,0.509,0.491,0.33018181818181824,False,Egfl7
GABAergic Neurons,-0.0008958722,0.019525183,0.502,0.498,0.498,0.34416666666666673,False,Egfl7
Oligodendrocyte Precursor Cells,0.017167138,0.011433556,0.936,0.064,0.064,0.064,False,Egr1
Excitatory Neurons,0.01775406,0.013212593,0.902,0.098,0.098,0.081,False,Egr1
Neurons,0.013605334,0.013695747,0.833,0.167,0.167,0.10966666666666668,False,Egr1
Medium Spiny Neurons,0.006205254,0.009507859,0.747,0.253,0.253,0.14550000000000002,False,Egr1
Neural Stem Cells,0.011122449,0.02146087,0.694,0.306,0.306,0.17760000000000004,False,Egr1
Endocrine Cells,0.012621306,0.028067147,0.685,0.315,0.315,0.2005,False,Egr1
Astrocytes,0.0055705477,0.01628119,0.649,0.351,0.351,0.222,False,Egr1
Oligodendrocytes,0.0031859432,0.010248705,0.625,0.375,0.375,0.241125,False,Egr1
Endothelial Cells,-0.006255977,0.030954145,0.424,0.576,0.424,0.2614444444444445,False,Egr1
GABAergic Neurons,0.0013572426,0.019810736,0.542,0.458,0.458,0.2811,False,Egr1
Myocytes,0.0010562037,0.018829904,0.537,0.463,0.463,0.2976363636363637,False,Egr1
Microglia,0.0018879094,0.018192613,0.524,0.476,0.476,0.31250000000000006,False,Egr1
Oligodendrocyte Precursor Cells,0.016769513,0.011495558,0.93,0.07,0.07,0.07,False,Elmo1
Myocytes,0.01930317,0.018822154,0.846,0.154,0.154,0.112,False,Elmo1
Neurons,0.010991545,0.013694453,0.785,0.215,0.215,0.14633333333333334,False,Elmo1
Microglia,-0.015058353,0.0188716,0.225,0.775,0.225,0.166,False,Elmo1
Neural Stem Cells,0.013104592,0.021390218,0.727,0.273,0.273,0.1874,False,Elmo1
Astrocytes,0.006137318,0.016278517,0.664,0.336,0.336,0.2121666666666667,False,Elmo1
Excitatory Neurons,0.0053250226,0.012477279,0.658,0.342,0.342,0.23071428571428573,False,Elmo1
Oligodendrocytes,0.0036056328,0.0094415145,0.649,0.351,0.351,0.24575000000000002,False,Elmo1
Medium Spiny Neurons,0.0024853311,0.009500958,0.619,0.381,0.381,0.26077777777777783,False,Elmo1
Endothelial Cells,-0.0064032995,0.030891826,0.42,0.58,0.42,0.27670000000000006,False,Elmo1
GABAergic Neurons,0.0024258206,0.019715728,0.562,0.438,0.438,0.29136363636363644,False,Elmo1
Endocrine Cells,3.719834e-05,0.027890675,0.511,0.489,0.489,0.30783333333333335,False,Elmo1
Oligodendrocyte Precursor Cells,0.013178705,0.011260987,0.883,0.117,0.117,0.117,False,Eng
Myocytes,0.018212093,0.018855639,0.827,0.173,0.173,0.145,False,Eng
Neurons,0.009641557,0.013812972,0.758,0.242,0.242,0.17733333333333334,False,Eng
Endothelial Cells,-0.013860967,0.030363277,0.321,0.679,0.321,0.21325,False,Eng
Endocrine Cells,0.010459445,0.02792128,0.652,0.348,0.348,0.24020000000000002,False,Eng
Excitatory Neurons,0.004803205,0.012436986,0.65,0.35,0.35,0.2585,False,Eng
Astrocytes,0.004214388,0.016219804,0.63,0.37,0.37,0.27442857142857147,False,Eng
Neural Stem Cells,0.0048105125,0.021558665,0.594,0.406,0.406,0.29087500000000005,False,Eng
Medium Spiny Neurons,0.0018248128,0.009543583,0.591,0.409,0.409,0.30400000000000005,False,Eng
Microglia,-0.0032507621,0.018140504,0.422,0.578,0.422,0.3158,False,Eng
Oligodendrocytes,-0.0007844124,0.010362003,0.48,0.52,0.48,0.33072727272727276,False,Eng
GABAergic Neurons,-0.0011929058,0.01947884,0.498,0.502,0.498,0.3446666666666667,False,Eng
Myocytes,-0.060201846,0.01900595,0.0,1.0,0.0,0.0,True,Epas1
Endocrine Cells,0.028816976,0.028317243,0.838,0.162,0.162,0.081,False,Epas1
Neurons,0.013571718,0.013513326,0.838,0.162,0.162,0.108,False,Epas1
Oligodendrocyte Precursor Cells,0.008546341,0.011858949,0.76,0.24,0.24,0.14100000000000001,False,Epas1
Oligodendrocytes,-0.0052051423,0.009741261,0.308,0.692,0.308,0.17440000000000003,False,Epas1
Astrocytes,0.0070966487,0.017010864,0.676,0.324,0.324,0.19933333333333336,False,Epas1
Medium Spiny Neurons,0.003652123,0.009501539,0.656,0.344,0.344,0.22,False,Epas1
Excitatory Neurons,0.0045247055,0.012614559,0.639,0.361,0.361,0.237625,False,Epas1
Microglia,-0.00518892,0.01836928,0.381,0.619,0.381,0.25355555555555553,False,Epas1
Neural Stem Cells,0.0053842617,0.021158405,0.603,0.397,0.397,0.2679,False,Epas1
Endothelial Cells,-0.0049975696,0.027210454,0.43,0.57,0.43,0.2826363636363637,False,Epas1
GABAergic Neurons,-0.0017064936,0.019751322,0.49,0.51,0.49,0.29991666666666666,False,Epas1
Oligodendrocytes,-0.023675209,0.00907508,0.005,0.995,0.005,0.005,True,Erbin
Endocrine Cells,0.063962676,0.02835179,0.986,0.014,0.014,0.0095,True,Erbin
Oligodendrocyte Precursor Cells,0.013446644,0.01160689,0.877,0.123,0.123,0.04733333333333333,True,Erbin
Myocytes,0.020902652,0.018879391,0.866,0.134,0.134,0.069,False,Erbin
Neurons,0.009235179,0.013652183,0.753,0.247,0.247,0.1046,False,Erbin
Endothelial Cells,-0.011631547,0.030714007,0.354,0.646,0.354,0.14616666666666667,False,Erbin
Excitatory Neurons,0.0030444593,0.012530526,0.591,0.409,0.409,0.18371428571428572,False,Erbin
Astrocytes,0.0019727931,0.016517913,0.564,0.436,0.436,0.21525,False,Erbin
GABAergic Neurons,-0.0036865338,0.019780222,0.44,0.56,0.44,0.24022222222222223,False,Erbin
Medium Spiny Neurons,0.00043776698,0.009514251,0.542,0.458,0.458,0.262,False,Erbin
Neural Stem Cells,0.0017263459,0.020948667,0.531,0.469,0.469,0.2808181818181818,False,Erbin
Microglia,-3.053435e-05,0.018313723,0.488,0.512,0.488,0.2980833333333333,False,Erbin
Oligodendrocytes,-0.08729699,0.010721194,0.0,1.0,0.0,0.0,True,Ermn
Oligodendrocyte Precursor Cells,0.01022176,0.011403271,0.812,0.188,0.188,0.094,False,Ermn
Medium Spiny Neurons,0.0052326284,0.009560402,0.718,0.282,0.282,0.15666666666666665,False,Ermn
Neurons,0.007625823,0.013730553,0.714,0.286,0.286,0.189,False,Ermn
Myocytes,0.008786945,0.018736608,0.675,0.325,0.325,0.2162,False,Ermn
Endothelial Cells,-0.01300719,0.0309781,0.338,0.662,0.338,0.23650000000000002,False,Ermn
Microglia,-0.005231905,0.01815448,0.379,0.621,0.379,0.25685714285714284,False,Ermn
Excitatory Neurons,0.0031066204,0.012465473,0.593,0.407,0.407,0.275625,False,Ermn
Astrocytes,0.0007935394,0.016356828,0.543,0.457,0.457,0.29577777777777775,False,Ermn
Endocrine Cells,0.0023950052,0.027744107,0.539,0.461,0.461,0.31229999999999997,False,Ermn
Neural Stem Cells,0.0014245447,0.021314286,0.527,0.473,0.473,0.32690909090909087,False,Ermn
GABAergic Neurons,-0.0016606798,0.019564822,0.491,0.509,0.491,0.3405833333333333,False,Ermn
Oligodendrocyte Precursor Cells,0.014032562,0.011261114,0.896,0.104,0.104,0.104,False,Esam
Myocytes,-0.014079589,0.018720724,0.23,0.77,0.23,0.167,False,Esam
Neurons,0.00992163,0.013810361,0.763,0.237,0.237,0.19033333333333333,False,Esam
Excitatory Neurons,0.0050172806,0.012441521,0.654,0.346,0.346,0.22924999999999998,False,Esam
Astrocytes,0.004583594,0.016209265,0.637,0.363,0.363,0.25599999999999995,False,Esam
Endocrine Cells,0.0060555283,0.027831059,0.595,0.405,0.405,0.2808333333333333,False,Esam
Endothelial Cells,-0.006561729,0.030403605,0.415,0.585,0.415,0.29999999999999993,False,Esam
Neural Stem Cells,0.004105627,0.021564571,0.581,0.419,0.419,0.31487499999999996,False,Esam
Medium Spiny Neurons,0.0013116676,0.009546623,0.57,0.43,0.43,0.32766666666666666,False,Esam
Microglia,-0.0010398478,0.018064925,0.467,0.533,0.467,0.3416,False,Esam
Oligodendrocytes,-0.0002679688,0.010365032,0.499,0.501,0.499,0.3559090909090909,False,Esam
GABAergic Neurons,-0.0010409957,0.019479321,0.5,0.5,0.5,0.36791666666666667,False,Esam
Myocytes,0.030166216,0.018801257,0.946,0.054,0.054,0.054,False,Etnppl
Oligodendrocyte Precursor Cells,0.016930785,0.011430119,0.931,0.069,0.069,0.0615,False,Etnppl
Astrocytes,0.020000447,0.017103424,0.879,0.121,0.121,0.08133333333333333,False,Etnppl
Neurons,0.012645906,0.013646181,0.817,0.183,0.183,0.10675,False,Etnppl
Excitatory Neurons,0.0056873173,0.012471887,0.671,0.329,0.329,0.1512,False,Etnppl
Endocrine Cells,0.011135081,0.02780182,0.661,0.339,0.339,0.1825,False,Etnppl
Medium Spiny Neurons,0.0025095171,0.009539402,0.619,0.381,0.381,0.21085714285714285,False,Etnppl
Oligodendrocytes,0.002174714,0.0102300355,0.589,0.411,0.411,0.235875,False,Etnppl
Endothelial Cells,-0.006488733,0.030892795,0.418,0.582,0.418,0.2561111111111111,False,Etnppl
Neural Stem Cells,0.0023428523,0.0213907,0.545,0.455,0.455,0.276,False,Etnppl
GABAergic Neurons,0.00020969987,0.019541197,0.522,0.478,0.478,0.2943636363636364,False,Etnppl
Microglia,0.0017186848,0.018179731,0.522,0.478,0.478,0.3096666666666667,False,Etnppl
Myocytes,0.040548168,0.01892165,0.987,0.013,0.013,0.013,True,Ets1
Oligodendrocyte Precursor Cells,0.01410245,0.01134784,0.896,0.104,0.104,0.058499999999999996,False,Ets1
Neurons,0.009440901,0.013834376,0.757,0.243,0.243,0.12,False,Ets1
Endothelial Cells,-0.012358449,0.030538127,0.347,0.653,0.347,0.17675,False,Ets1
Excitatory Neurons,0.004904059,0.012444756,0.653,0.347,0.347,0.21079999999999996,False,Ets1
Microglia,-0.0062987623,0.018208884,0.361,0.639,0.361,0.2358333333333333,False,Ets1
Astrocytes,0.003991846,0.016229615,0.626,0.374,0.374,0.2555714285714285,False,Ets1
Endocrine Cells,0.0036567526,0.027894633,0.551,0.449,0.449,0.27974999999999994,False,Ets1
Medium Spiny Neurons,0.00046599415,0.009583223,0.543,0.457,0.457,0.2994444444444444,False,Ets1
Neural Stem Cells,0.0022139011,0.021501312,0.539,0.461,0.461,0.31559999999999994,False,Ets1
Oligodendrocytes,-0.0008353983,0.01035899,0.477,0.523,0.477,0.3302727272727272,False,Ets1
GABAergic Neurons,-0.0013621717,0.01950878,0.496,0.504,0.496,0.3440833333333333,False,Ets1
Endocrine Cells,0.048234086,0.028351527,0.954,0.046,0.046,0.046,True,Ezr
Oligodendrocyte Precursor Cells,0.013117952,0.011267173,0.879,0.121,0.121,0.08349999999999999,False,Ezr
Neurons,0.009437398,0.013814727,0.757,0.243,0.243,0.13666666666666666,False,Ezr
Myocytes,0.010592329,0.018746499,0.701,0.299,0.299,0.17725,False,Ezr
Excitatory Neurons,0.004784251,0.012469092,0.65,0.35,0.35,0.2118,False,Ezr
Neural Stem Cells,-0.0056372117,0.021224596,0.389,0.611,0.389,0.24133333333333332,False,Ezr
Endothelial Cells,-0.008335615,0.030902008,0.399,0.601,0.399,0.26385714285714285,False,Ezr
Astrocytes,0.0022368326,0.016539881,0.572,0.428,0.428,0.284375,False,Ezr
Medium Spiny Neurons,0.00089347234,0.009573034,0.557,0.443,0.443,0.302,False,Ezr
Microglia,-0.0017614864,0.018082323,0.453,0.547,0.453,0.3171,False,Ezr
Oligodendrocytes,-0.0011538551,0.01034213,0.469,0.531,0.469,0.3309090909090909,False,Ezr
GABAergic Neurons,-0.0017024666,0.019512491,0.488,0.512,0.488,0.34400000000000003,False,Ezr
Oligodendrocyte Precursor Cells,0.014700694,0.011381656,0.902,0.098,0.098,0.098,False,F3
Neurons,0.010957292,0.013794405,0.784,0.216,0.216,0.157,False,F3
Endocrine Cells,0.018751428,0.027911143,0.754,0.246,0.246,0.18666666666666668,False,F3
Myocytes,0.011359194,0.018763613,0.715,0.285,0.285,0.21125,False,F3
Excitatory Neurons,0.005299653,0.012443084,0.658,0.342,0.342,0.2374,False,F3
Astrocytes,0.005181619,0.016713472,0.643,0.357,0.357,0.25733333333333336,False,F3
Medium Spiny Neurons,0.0027111599,0.009548157,0.629,0.371,0.371,0.2735714285714286,False,F3
Endothelial Cells,-0.0064509762,0.031007474,0.419,0.581,0.419,0.29175,False,F3
Neural Stem Cells,0.0035027005,0.021514703,0.57,0.43,0.43,0.3071111111111111,False,F3
Microglia,-0.0006376362,0.018084913,0.473,0.527,0.473,0.3237,False,F3
Oligodendrocytes,0.00013732827,0.010345966,0.514,0.486,0.486,0.33845454545454545,False,F3
GABAergic Neurons,-0.0008046198,0.019492796,0.505,0.495,0.495,0.3515,False,F3
Myocytes,0.0405034,0.018844476,0.987,0.013,0.013,0.013,True,Fabp7
Neurons,0.011187945,0.013685881,0.793,0.207,0.207,0.11,False,Fabp7
Excitatory Neurons,0.004198248,0.01248257,0.628,0.372,0.372,0.19733333333333333,False,Fabp7
Endocrine Cells,0.007029693,0.02775145,0.608,0.392,0.392,0.246,False,Fabp7
Endothelial Cells,-0.008730831,0.030917935,0.395,0.605,0.395,0.2758,False,Fabp7
Microglia,-0.0034426972,0.018107869,0.42,0.58,0.42,0.29983333333333334,False,Fabp7
Medium Spiny Neurons,-0.0019053137,0.009565673,0.426,0.574,0.426,0.3178571428571429,False,Fabp7
Oligodendrocyte Precursor Cells,0.0014263664,0.011832765,0.544,0.456,0.456,0.335125,False,Fabp7
Oligodendrocytes,-0.0014917285,0.010281049,0.457,0.543,0.457,0.3486666666666667,False,Fabp7
GABAergic Neurons,-0.002723323,0.019537034,0.465,0.535,0.465,0.36029999999999995,False,Fabp7
Astrocytes,-0.0019728155,0.016607014,0.47,0.53,0.47,0.37027272727272725,False,Fabp7
Neural Stem Cells,0.00083516823,0.021288907,0.514,0.486,0.486,0.3799166666666666,False,Fabp7
Myocytes,0.06288339,0.018886503,1.0,0.0,0.0,0.0,True,Fam107a
Oligodendrocyte Precursor Cells,0.024085525,0.011842614,0.984,0.016,0.016,0.008,True,Fam107a
Neurons,0.020559866,0.012805074,0.945,0.055,0.055,0.02366666666666667,True,Fam107a
Astrocytes,0.029030269,0.018986965,0.933,0.067,0.067,0.0345,True,Fam107a
Endocrine Cells,0.041378316,0.028174348,0.931,0.069,0.069,0.041400000000000006,True,Fam107a
